S.No.,DIVISION,Distrcit ,Types of Institute,Type ,Institute Name,Trade/ Branch Name,Seats
214,BHOPAL,HARDA,ITI,Government,"GOVT ITI - HARDA, DIST - HARDA",Mechanic (Motor Vehicle) (NSQF),24
215,BHOPAL,HARDA,ITI,Government,"GOVT ITI - HARDA, DIST - HARDA",Welder (NSQF),40
216,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI, BABAI, DIST - HOSHANGABAD",Computer Operator And Programming Assistant (NSQF),48
217,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - ITARSI, DIST - HOSHANGABAD",Attendant Operator (Chemical Plant) (NSQF),24
218,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - ITARSI, DIST - HOSHANGABAD",Computer Operator And Programming Assistant (NSQF),48
219,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - ITARSI, DIST - HOSHANGABAD",Electrician (NSQF),20
220,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - ITARSI, DIST - HOSHANGABAD",Fitter (NSQF),20
221,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - ITARSI, DIST - HOSHANGABAD",Mechanic Diesel (NSQF),48
222,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - ITARSI, DIST - HOSHANGABAD",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
223,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - ITARSI, DIST - HOSHANGABAD",Welder (NSQF),40
224,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - ITARSI, DIST - HOSHANGABAD",Draughtsman (Civil) (NSQF),24
225,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SEONI MALWA, DIST - HOSHANGABAD",Computer Operator And Programming Assistant (NSQF),48
226,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SEONI MALWA, DIST - HOSHANGABAD",Electrician (NSQF),20
227,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SEONI MALWA, DIST - HOSHANGABAD",Electronics Mechanic (NSQF),24
228,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SEONI MALWA, DIST - HOSHANGABAD",Fitter (NSQF),20
229,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SEONI MALWA, DIST - HOSHANGABAD",Mechanic (Tractor) (NSQF),40
230,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SEONI MALWA, DIST - HOSHANGABAD",Welder (NSQF),40
231,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - PIPARIYA, DIST - HOSHANGABAD",Computer Operator And Programming Assistant (NSQF),48
232,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - PIPARIYA, DIST - HOSHANGABAD",Electrician (NSQF),20
233,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - PIPARIYA, DIST - HOSHANGABAD",Fitter (NSQF),20
234,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - PIPARIYA, DIST - HOSHANGABAD",Food & Beverages Services Assistant (NSQF),20
235,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - PIPARIYA, DIST - HOSHANGABAD",Mechanic (Motor Vehicle) (NSQF),24
236,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - PIPARIYA, DIST - HOSHANGABAD",Welder (NSQF),40
237,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - PIPARIYA, DIST - HOSHANGABAD",Refrigeration And Air Conditioning Technician(NSQF),24
238,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SOHAGPUR, DIST - HOSHANGABAD",Computer Operator And Programming Assistant (NSQF),48
239,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SOHAGPUR, DIST - HOSHANGABAD",Electrician (NSQF),20
240,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SOHAGPUR, DIST - HOSHANGABAD",Fitter (NSQF),20
241,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SOHAGPUR, DIST - HOSHANGABAD",Mechanic (Motor Vehicle) (NSQF),24
242,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SOHAGPUR, DIST - HOSHANGABAD",Mechanic (Tractor) (NSQF),40
243,BHOPAL,NARMADAPURAM,ITI,Government,"GOVT ITI - SOHAGPUR, DIST - HOSHANGABAD",Draughtsman (Civil) (NSQF),24
244,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Computer Operator And Programming Assistant (NSQF),48
245,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Computer Operator And Programming Assistant (NSQF),48
246,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Electrician (NSQF),40
247,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Electronics Mechanic (NSQF),24
248,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Fashion Design & Technology (NSQF),40
249,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Fitter (NSQF),40
250,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Machinist (NSQF),20
251,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Mechanic (Motor Vehicle) (NSQF),24
252,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Mechanic (Tractor) (NSQF),40
253,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Mechanic Diesel (NSQF),48
254,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Stenographer & Secretarial Assistant (Hindi) (NSQF),48
255,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Turner (NSQF),20
256,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Welder (NSQF),60
257,BHOPAL,NARMADAPURAM,ITI,Government,DIVISIONAL ITI HOSHANGABAD,Welder (NSQF),20
258,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - BEGAMGANJ, DIST - RAISEN",Electrician (NSQF),20
259,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - BEGAMGANJ, DIST - RAISEN",Solar Technician (Electrical)(NSQF),20
260,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - BEGAMGANJ, DIST - RAISEN",Welder (NSQF),20
261,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - SILVANI, DIST - RAISEN",Computer Operator And Programming Assistant (NSQF),24
262,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - SILVANI, DIST - RAISEN",Electrician (NSQF),20
263,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - SILVANI, DIST - RAISEN",Sewing Technology (Cutting & Tailoring) (NSQF),20
264,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - GAIRATGANJ, DIST - RAISEN",Electrician (NSQF),20
265,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Computer Operator And Programming Assistant (NSQF),48
266,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Electrician (NSQF),20
267,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Fitter (NSQF),20
268,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Machinist (NSQF),20
269,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Mechanic (Motor Vehicle) (NSQF),24
270,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Sewing Technology (Cutting & Tailoring) (NSQF),40
271,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
272,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Turner (NSQF),20
273,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Welder (NSQF),40
274,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - DEORI, DIST - RAISEN",Draughtsman (Civil) (NSQF),24
275,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - MANDIDEEP, DIST - RAISEN",Computer Operator And Programming Assistant (NSQF),48
276,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - MANDIDEEP, DIST - RAISEN",Electrician (NSQF),40
277,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - MANDIDEEP, DIST - RAISEN",Electronics Mechanic (NSQF),24
278,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - MANDIDEEP, DIST - RAISEN",Fitter (NSQF),20
279,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - MANDIDEEP, DIST - RAISEN",Mechanic (Motor Vehicle) (NSQF),48
280,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - MANDIDEEP, DIST - RAISEN",Mechanic (Tractor) (NSQF),40
281,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - MANDIDEEP, DIST - RAISEN",Welder (NSQF),40
282,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - RAISEN, DIST - RAISEN",Computer Operator And Programming Assistant (NSQF),48
283,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - RAISEN, DIST - RAISEN",Electrician (NSQF),20
284,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - RAISEN, DIST - RAISEN",Fitter (NSQF),20
285,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - RAISEN, DIST - RAISEN",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
286,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - RAISEN, DIST - RAISEN",Welder (NSQF),40
287,BHOPAL,RAISEN,ITI,Government,"GOVT ITI - RAISEN, DIST - RAISEN",Draughtsman (Civil) (NSQF),24
288,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - JEERAPUR, DIST - RAJGARH",Electrician (NSQF),20
289,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - JEERAPUR, DIST - RAJGARH",Fitter (NSQF),20
290,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - JEERAPUR, DIST - RAJGARH",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
291,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - BIOARA, DIST - RAJGARH",Electrician (NSQF),20
292,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - BIOARA, DIST - RAJGARH",Fitter (NSQF),20
293,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - BIOARA, DIST - RAJGARH",Mechanic (Motor Vehicle) (NSQF),24
294,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - BIOARA, DIST - RAJGARH",Welder (NSQF),40
295,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - BIOARA, DIST - RAJGARH",Draughtsman (Civil) (NSQF),24
296,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - BIOARA, DIST - RAJGARH",Refrigeration And Air Conditioning Technician(NSQF),24
297,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - NARSINGHGARH, DIST - RAJGARH",Computer Operator And Programming Assistant (NSQF),48
298,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - NARSINGHGARH, DIST - RAJGARH",Electrician (NSQF),20
299,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - NARSINGHGARH, DIST - RAJGARH",Fitter (NSQF),20
300,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - NARSINGHGARH, DIST - RAJGARH",Mechanic Diesel (NSQF),48
301,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - NARSINGHGARH, DIST - RAJGARH",Welder (NSQF),40
302,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Computer Operator And Programming Assistant (NSQF),48
303,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Electrician (NSQF),20
304,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Fitter (NSQF),20
305,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Mechanic (Motor Vehicle) (NSQF),24
306,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Mechanic Diesel (NSQF),48
307,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Welder (NSQF),40
308,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Computer Operator And Programming Assistant (NSQF),48
309,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Electrician (NSQF),20
310,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Fitter (NSQF),20
311,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Mechanic Diesel (NSQF),48
312,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Welder (NSQF),40
313,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Computer Operator And Programming Assistant (NSQF),48
314,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Electrician (NSQF),20
315,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Fitter (NSQF),20
316,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Mechanic (Motor Vehicle) (NSQF),24
317,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
318,BHOPAL,RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Welder (NSQF),40
319,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
320,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Electrician (NSQF),20
321,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Electronics Mechanic (NSQF),24
322,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Fitter (NSQF),20
323,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Mechanic (Motor Vehicle) (NSQF),24
324,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Welder (NSQF),40
325,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
326,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Electrician (NSQF),20
327,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Electronics Mechanic (NSQF),24
328,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Fitter (NSQF),20
329,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Mechanic (Motor Vehicle) (NSQF),24
330,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Mechanic (Tractor) (NSQF),40
331,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
332,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Welder (NSQF),40
333,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Computer Hardware & Network Maintenance (NSQF),48
334,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
335,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Electrician (NSQF),20
336,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Electronics Mechanic (NSQF),24
337,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Fashion Design & Technology (NSQF),40
338,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
339,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Draughtsman (Civil) (NSQF),24
340,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
341,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Electrician (NSQF),20
342,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Fitter (NSQF),20
343,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Mechanic Diesel (NSQF),48
344,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Sewing Technology (Cutting & Tailoring) (NSQF),40
345,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Welder (NSQF),40
346,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Draughtsman (Civil) (NSQF),24
347,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
348,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Electrician (NSQF),40
349,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Fitter (NSQF),20
350,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Mechanic Diesel (NSQF),48
351,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Welder (NSQF),40
352,BHOPAL,SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Wood Work Technician (Carpenter)(NSQF),48
353,BHOPAL,VIDISHA,ITI,Government,"GOVT. ITI GYARASPUR, DIST. VIDISHA",Electrician (NSQF),20
354,BHOPAL,VIDISHA,ITI,Government,"GOVT. ITI KURWAI, DIST. VIDISHA",Electrician (NSQF),20
355,BHOPAL,VIDISHA,ITI,Government,"GOVT. ITI NATERAN, DIST. VIDISHA",Electrician (NSQF),20
356,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Computer Operator And Programming Assistant (NSQF),48
357,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Electrician (NSQF),20
358,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Fitter (NSQF),20
359,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Mechanic (Motor Vehicle) (NSQF),24
360,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Welder (NSQF),40
361,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Draughtsman (Civil) (NSQF),24
362,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Wood Work Technician (Carpenter)(NSQF),24
363,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Computer Operator And Programming Assistant (NSQF),48
364,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Electrician (NSQF),20
365,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Fitter (NSQF),20
366,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Mechanic Diesel (NSQF),48
367,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Sewing Technology (Cutting & Tailoring) (NSQF),20
368,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Welder (NSQF),40
369,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Computer Operator And Programming Assistant (NSQF),48
370,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Electrician (NSQF),20
371,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Fitter (NSQF),20
372,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Mechanic (Tractor) (NSQF),40
373,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
374,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Welder (NSQF),40
375,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Computer Operator And Programming Assistant (NSQF),48
376,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Electrician (NSQF),20
377,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Electronics Mechanic (NSQF),24
378,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Fitter (NSQF),20
379,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Mechanic (Motor Vehicle) (NSQF),24
380,BHOPAL,VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Welder (NSQF),40
381,GWALIOR,ASHOK NAGAR,ITI,Government,GOVT. ITI MUNGAOLI DIST. ASHOKNAGAR,Electrician (NSQF),20
382,GWALIOR,ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Computer Operator And Programming Assistant (NSQF),48
383,GWALIOR,ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Electrician (NSQF),20
384,GWALIOR,ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Fitter (NSQF),20
385,GWALIOR,ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Mechanic (Motor Vehicle) (NSQF),24
386,GWALIOR,ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Mechanic Diesel (NSQF),48
387,GWALIOR,ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Welder (NSQF),40
388,GWALIOR,BHIND,ITI,Government,"GOVT ITI - MEHGAON, DIST - BHIND",Electrician (NSQF),20
389,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Computer Operator And Programming Assistant (NSQF),96
390,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Electrician (NSQF),20
391,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Electrician (NSQF),20
392,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Electronics Mechanic (NSQF),48
393,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Fashion Design & Technology (NSQF),40
394,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Fitter (NSQF),40
395,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Fitter (NSQF),20
396,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Machinist (NSQF),20
397,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Mechanic (Tractor) (NSQF),40
398,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Mechanic Diesel (NSQF),48
399,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Sewing Technology (Cutting & Tailoring) (NSQF),20
400,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Stenographer & Secretarial Assistant (Hindi) (NSQF),48
401,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Turner (NSQF),20
402,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Welder (NSQF),40
403,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Welder (NSQF),40
404,GWALIOR,BHIND,ITI,Government,DIVISIONAL ITI BHIND,Wood Work Technician (Carpenter)(NSQF),48
405,GWALIOR,BHIND,ITI,Government,"GOVT ITI - LAHAR, DIST - BHIND",Computer Operator And Programming Assistant (NSQF),48
406,GWALIOR,BHIND,ITI,Government,"GOVT ITI - LAHAR, DIST - BHIND",Electrician (NSQF),20
407,GWALIOR,BHIND,ITI,Government,"GOVT ITI - LAHAR, DIST - BHIND",Electronics Mechanic (NSQF),24
408,GWALIOR,BHIND,ITI,Government,"GOVT ITI - LAHAR, DIST - BHIND",Fitter (NSQF),20
409,GWALIOR,BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Computer Operator And Programming Assistant (NSQF),48
410,GWALIOR,BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Draughtsman (Mechanical) (NSQF),24
411,GWALIOR,BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Electrician (NSQF),20
412,GWALIOR,BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Fitter (NSQF),20
413,GWALIOR,BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Mechanic Diesel (NSQF),48
414,GWALIOR,BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Welder (NSQF),40
415,GWALIOR,DATIA,ITI,Government,"GOVT ITI, INDERGARH, DIST - DATIA",Plumber (NSQF),24
416,GWALIOR,DATIA,ITI,Government,"GOVT ITI, SEVADA, DIST - DATIA",Electrician (NSQF),20
417,GWALIOR,DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Computer Operator And Programming Assistant (NSQF),48
418,GWALIOR,DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Electrician (NSQF),20
419,GWALIOR,DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Electrician (NSQF),20
420,GWALIOR,DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Fitter (NSQF),20
421,GWALIOR,DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
422,GWALIOR,DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Welder (NSQF),40
423,GWALIOR,DATIA,ITI,Government,"GOVT ITI - BHANDER, DIST - DATIA",Electrician (NSQF),20
424,GWALIOR,DATIA,ITI,Government,"GOVT ITI - BHANDER, DIST - DATIA",Fitter (NSQF),20
